AU,ex
8.589503456945314364e-01,0.000000000000000000e+00
9.996428571428576104e-01,0.000000000000000000e+00
1.187774333539986182e+00,0.000000000000000000e+00
3.016397849462362224e-01,0.000000000000000000e+00
3.058005249343835330e-01,0.000000000000000000e+00
7.822700296735903835e-01,0.000000000000000000e+00
3.391348314606741354e-01,0.000000000000000000e+00
6.957415565345077546e-01,0.000000000000000000e+00
4.326889106967610199e-01,0.000000000000000000e+00
2.450476190476197580e+00,0.000000000000000000e+00
5.029492860659762199e-01,0.000000000000000000e+00
5.911764705882354143e-01,0.000000000000000000e+00
6.817531188443848311e-01,0.000000000000000000e+00
7.593795918367338693e-01,0.000000000000000000e+00
9.832721382289396628e-01,0.000000000000000000e+00
6.111889250814322994e-01,0.000000000000000000e+00
6.485129045473156939e-01,0.000000000000000000e+00
7.708664772727273906e-01,0.000000000000000000e+00
9.761838006230528775e-01,0.000000000000000000e+00
4.799257425742576855e-01,0.000000000000000000e+00
2.008910179640717608e+00,0.000000000000000000e+00
5.098596869940614784e-01,0.000000000000000000e+00
8.580825008056737202e-01,0.000000000000000000e+00
4.601316944688317312e-01,0.000000000000000000e+00
1.367580645161291297e+00,0.000000000000000000e+00
5.022045995241852800e-01,0.000000000000000000e+00
1.383988355167392825e+00,0.000000000000000000e+00
6.242663219133788299e-01,0.000000000000000000e+00
5.244080044469157098e-01,0.000000000000000000e+00
6.450000000000000178e-01,0.000000000000000000e+00
8.806788079470179165e-01,0.000000000000000000e+00
8.073684210526312910e-01,0.000000000000000000e+00
6.772089376715010323e-01,0.000000000000000000e+00
5.730589543937697483e-01,0.000000000000000000e+00
4.766653160453813709e-01,0.000000000000000000e+00
6.846511627906974873e-01,0.000000000000000000e+00
1.198508474576271299e+00,0.000000000000000000e+00
5.207547169811317378e-01,0.000000000000000000e+00
8.392303745510520940e-01,0.000000000000000000e+00
7.740664961636831709e-01,0.000000000000000000e+00
5.438888888888888662e-01,0.000000000000000000e+00
7.550997782705098915e-01,0.000000000000000000e+00
9.013871635610751776e-01,0.000000000000000000e+00
6.314081996434914856e-01,0.000000000000000000e+00
6.118126094570931484e-01,0.000000000000000000e+00
8.367907148120848904e-01,0.000000000000000000e+00
4.041242514970057043e-01,0.000000000000000000e+00
6.121848205779599761e-01,0.000000000000000000e+00
6.559518072289154400e-01,0.000000000000000000e+00
1.372805543889124236e+00,0.000000000000000000e+00
1.627799999999997693e+00,0.000000000000000000e+00
6.236705882352929775e-01,0.000000000000000000e+00
6.971991125901257913e-01,0.000000000000000000e+00
1.772302737520128346e+00,0.000000000000000000e+00
9.387913486005077246e-01,0.000000000000000000e+00
1.263111111111108853e+00,0.000000000000000000e+00
7.748216644649933427e-01,0.000000000000000000e+00
1.362153306026919308e+00,0.000000000000000000e+00
5.939573070607547800e-01,1.000000000000000000e+00
9.458088235294113133e-01,1.000000000000000000e+00
1.093655462184873306e+00,1.000000000000000000e+00
6.415365853658534512e-01,1.000000000000000000e+00
6.634160090191663084e-01,1.000000000000000000e+00
2.492452830188679469e-01,1.000000000000000000e+00
8.194175553732570005e-01,2.000000000000000000e+00
5.077741228070170587e-01,2.000000000000000000e+00
6.345993756503629513e-01,2.000000000000000000e+00
5.500362976406533155e-01,2.000000000000000000e+00
8.239633286318754912e-01,2.000000000000000000e+00
4.194763860369612463e-01,2.000000000000000000e+00
7.517486338797818579e-01,2.000000000000000000e+00
7.596590909090895627e-01,2.000000000000000000e+00
4.985359999999998681e-01,2.000000000000000000e+00
7.596190476190466390e-01,2.000000000000000000e+00
1.226634146341464060e+00,2.000000000000000000e+00
1.014678609062169112e+00,2.000000000000000000e+00
9.929691876750693647e-01,2.000000000000000000e+00
1.016973684210526363e+00,2.000000000000000000e+00
1.959320652173917265e+00,2.000000000000000000e+00
5.851438434982736414e-01,2.000000000000000000e+00
1.429599999999999760e+00,2.000000000000000000e+00
7.452093802345053364e-01,2.000000000000000000e+00
4.177919999999999967e-01,2.000000000000000000e+00
3.509832134292566463e-01,3.000000000000000000e+00
1.198142857142857398e+00,3.000000000000000000e+00
7.013905079100738460e-01,3.000000000000000000e+00
4.493605442176875631e-01,3.000000000000000000e+00
8.425352112676047778e-01,3.000000000000000000e+00
6.737897310513454308e-01,3.000000000000000000e+00
8.553104106972302390e-01,3.000000000000000000e+00
8.050209205020915082e-01,3.000000000000000000e+00
7.964102564102565340e-01,3.000000000000000000e+00
6.561419068736145110e-01,3.000000000000000000e+00
1.226425339366515654e+00,3.000000000000000000e+00
1.111063432835819986e+00,3.000000000000000000e+00
6.124493927125506110e-01,3.000000000000000000e+00
5.408333333333332771e-01,3.000000000000000000e+00
7.168169273229063609e-01,3.000000000000000000e+00
2.209433962264151508e-01,3.000000000000000000e+00
5.169794238683127485e-01,3.000000000000000000e+00
1.199579831932772400e+00,3.000000000000000000e+00
2.463157894736843989e+00,3.000000000000000000e+00
8.535874439461882401e-01,3.000000000000000000e+00
1.218493506493506517e+00,3.000000000000000000e+00
1.358340807174888809e+00,3.000000000000000000e+00
8.334600760456284396e-01,4.000000000000000000e+00
6.506705202312134118e-01,4.000000000000000000e+00
1.058640167364016893e+00,4.000000000000000000e+00
1.030139026812313841e+00,4.000000000000000000e+00
6.077369281045749139e-01,4.000000000000000000e+00
5.172344013490725034e-01,4.000000000000000000e+00
9.637874892887744460e-01,4.000000000000000000e+00
8.072222222222220633e-01,4.000000000000000000e+00
9.842479999999992346e-01,4.000000000000000000e+00
6.551428571428571379e-01,4.000000000000000000e+00
8.882044673539514212e-01,4.000000000000000000e+00
9.977664974619284699e-01,4.000000000000000000e+00
2.236548672566372797e+00,4.000000000000000000e+00
1.281115702479339147e+00,4.000000000000000000e+00
