AU,ex
8.513931888544891413e-02,0.000000000000000000e+00
1.052631578947368363e-01,0.000000000000000000e+00
5.604075691411936067e-01,0.000000000000000000e+00
2.491017964071856328e-01,0.000000000000000000e+00
8.352649006622516747e-01,0.000000000000000000e+00
9.662921348314607028e-02,0.000000000000000000e+00
8.200175592625109644e-01,0.000000000000000000e+00
1.531997414350355635e-01,0.000000000000000000e+00
2.585244885306881568e-01,0.000000000000000000e+00
3.728813559322033955e-01,0.000000000000000000e+00
4.351145038167938961e-01,0.000000000000000000e+00
3.380062305295949976e-01,0.000000000000000000e+00
4.294975688816855819e-02,0.000000000000000000e+00
1.246290801186943631e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.830262642101136761e-01,0.000000000000000000e+00
1.180722891566265004e-01,0.000000000000000000e+00
1.562705187130663254e-01,0.000000000000000000e+00
2.407680945347119572e-01,0.000000000000000000e+00
4.636723910171730578e-01,0.000000000000000000e+00
1.213775724485510327e-01,0.000000000000000000e+00
4.154044473090557354e-01,0.000000000000000000e+00
2.898550724637681264e-01,0.000000000000000000e+00
2.144979203802733214e-01,0.000000000000000000e+00
5.002779321845469279e-03,0.000000000000000000e+00
1.478494623655914053e-01,0.000000000000000000e+00
1.860465116279069742e-01,0.000000000000000000e+00
6.676136363636363258e-02,0.000000000000000000e+00
3.631010794896957772e-02,0.000000000000000000e+00
1.218823529411764695e-01,0.000000000000000000e+00
2.839711591791458933e-01,0.000000000000000000e+00
1.260132645541635898e-01,0.000000000000000000e+00
1.630000000000000060e-01,0.000000000000000000e+00
3.023758099352051934e-02,0.000000000000000000e+00
5.447570332480818900e-01,0.000000000000000000e+00
3.083832335329341201e-01,0.000000000000000000e+00
1.297446514837819198e-01,0.000000000000000000e+00
2.391836734693877642e-01,0.000000000000000000e+00
2.104695089044792203e-02,0.000000000000000000e+00
4.088050314465408591e-02,0.000000000000000000e+00
2.723735408560311322e-02,0.000000000000000000e+00
6.299559471365638874e-01,0.000000000000000000e+00
2.791991101223581517e-01,0.000000000000000000e+00
2.396558787382220279e-01,0.000000000000000000e+00
6.812609457092819731e-01,0.000000000000000000e+00
1.698952048269291859e-01,0.000000000000000000e+00
5.321782178217822068e-01,0.000000000000000000e+00
1.761263897015798718e-01,0.000000000000000000e+00
3.252688172043010639e-01,0.000000000000000000e+00
1.507936507936507853e-01,0.000000000000000000e+00
4.644877435575109903e-01,0.000000000000000000e+00
4.434589800443459323e-02,0.000000000000000000e+00
1.974789915966386478e-01,0.000000000000000000e+00
8.635170603674540146e-01,0.000000000000000000e+00
3.095238095238095344e-01,0.000000000000000000e+00
5.325808106721395818e-01,0.000000000000000000e+00
3.330618892508143136e-01,0.000000000000000000e+00
1.538461538461538547e-01,0.000000000000000000e+00
3.079207920792079167e-01,1.000000000000000000e+00
1.908006814310051202e-01,1.000000000000000000e+00
2.158634538152610360e-01,1.000000000000000000e+00
3.028571428571428803e-01,1.000000000000000000e+00
1.859903381642512010e-01,1.000000000000000000e+00
6.811145510835912853e-02,1.000000000000000000e+00
1.205882352941176489e-01,1.000000000000000000e+00
3.057851239669421434e-02,1.000000000000000000e+00
3.340336134453781303e-01,1.000000000000000000e+00
2.560975609756097407e-02,1.000000000000000000e+00
2.118644067796610075e-01,1.000000000000000000e+00
9.973521624007060382e-02,1.000000000000000000e+00
6.735751295336787070e-01,1.000000000000000000e+00
