AU,ex
1.123595505617977627e-03,0.000000000000000000e+00
3.335043612108773425e-02,0.000000000000000000e+00
6.670372429127292661e-03,0.000000000000000000e+00
3.836633663366336711e-01,0.000000000000000000e+00
3.023255813953488191e-01,0.000000000000000000e+00
3.696224758560140433e-01,0.000000000000000000e+00
2.480158730158730229e-01,0.000000000000000000e+00
6.441223832528180336e-03,0.000000000000000000e+00
1.663893510815307730e-01,0.000000000000000000e+00
1.079545454545454558e-01,0.000000000000000000e+00
6.824925816023738601e-02,0.000000000000000000e+00
1.133297355639503561e-02,0.000000000000000000e+00
4.739613809245172421e-02,0.000000000000000000e+00
9.767025089605735344e-02,0.000000000000000000e+00
1.426684280052840093e-01,0.000000000000000000e+00
7.576985413290113214e-02,0.000000000000000000e+00
5.735080058224163446e-01,0.000000000000000000e+00
5.206349206349206726e-01,0.000000000000000000e+00
1.871345029239765978e-01,0.000000000000000000e+00
3.619909502262443762e-02,0.000000000000000000e+00
6.500000000000000222e-02,0.000000000000000000e+00
1.317647058823529470e-02,0.000000000000000000e+00
4.878048780487805047e-02,0.000000000000000000e+00
6.587473002159827118e-02,0.000000000000000000e+00
4.707379134860050635e-02,0.000000000000000000e+00
1.427971440571188660e-02,0.000000000000000000e+00
4.973118279569892219e-02,0.000000000000000000e+00
1.462346760070052654e-01,0.000000000000000000e+00
7.613005551149880368e-02,0.000000000000000000e+00
7.957663661309290204e-02,0.000000000000000000e+00
1.828890266584004831e-01,0.000000000000000000e+00
1.571338780641106103e-01,0.000000000000000000e+00
2.845888724766125200e-01,0.000000000000000000e+00
7.777777777777777901e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.233443708609271577e-01,0.000000000000000000e+00
1.179441473559120629e-01,0.000000000000000000e+00
1.145510835913312736e-01,0.000000000000000000e+00
4.910179640718562860e-02,0.000000000000000000e+00
1.548545678000819437e-01,0.000000000000000000e+00
4.305084745762711718e-01,0.000000000000000000e+00
1.884057971014492794e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.803921568627450844e-03,0.000000000000000000e+00
1.422155688622754599e-01,0.000000000000000000e+00
4.182389937106918421e-01,0.000000000000000000e+00
1.982928430728824742e-01,0.000000000000000000e+00
1.223581757508342555e-01,0.000000000000000000e+00
3.825330325491460015e-01,0.000000000000000000e+00
2.569750367107195288e-01,0.000000000000000000e+00
8.415369958717053289e-02,0.000000000000000000e+00
8.081632653061224247e-02,0.000000000000000000e+00
2.918287937743190702e-02,0.000000000000000000e+00
1.049868766404199460e-02,0.000000000000000000e+00
1.140065146579804546e-02,0.000000000000000000e+00
2.649656526005888038e-02,0.000000000000000000e+00
3.865143699336772154e-01,0.000000000000000000e+00
4.475703324808184003e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
2.044257112750263450e-01,2.000000000000000000e+00
3.731343283582089221e-02,3.000000000000000000e+00
8.754578754578754562e-01,3.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00
2.428571428571428548e-01,3.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00
5.329949238578680221e-02,4.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00
2.061068702290076438e-01,5.000000000000000000e+00
2.666666666666666630e-01,5.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00
1.034482758620689641e-01,5.000000000000000000e+00
3.901895206243032044e-02,5.000000000000000000e+00
7.751937984496123923e-03,5.000000000000000000e+00
5.376344086021505458e-02,5.000000000000000000e+00
