AU,ex
1.219550561797752286e-01,0.000000000000000000e+00
1.632786044125191516e-01,0.000000000000000000e+00
5.899555308504725870e-01,0.000000000000000000e+00
2.245792079207919734e-01,0.000000000000000000e+00
8.790697674418605778e-02,0.000000000000000000e+00
1.321071115013169317e-01,0.000000000000000000e+00
4.764285714285714790e-01,0.000000000000000000e+00
1.002898550724636989e-01,0.000000000000000000e+00
3.335829173599548225e-01,0.000000000000000000e+00
3.857102272727275238e-01,0.000000000000000000e+00
2.613056379821956932e-01,0.000000000000000000e+00
8.956826767404200973e-02,0.000000000000000000e+00
2.942480983031011132e-01,0.000000000000000000e+00
9.238351254480285657e-02,0.000000000000000000e+00
2.284412153236457521e-01,0.000000000000000000e+00
1.538735818476498762e-01,0.000000000000000000e+00
1.486317321688501447e-01,0.000000000000000000e+00
1.548333333333334338e-01,0.000000000000000000e+00
1.986549707602339176e-01,0.000000000000000000e+00
1.113186813186814034e-01,0.000000000000000000e+00
1.586900000000002198e-01,0.000000000000000000e+00
1.356705882352944315e-01,0.000000000000000000e+00
1.867553584626755747e-01,0.000000000000000000e+00
7.984881209503236210e-02,0.000000000000000000e+00
1.789567430025445216e-01,0.000000000000000000e+00
1.504787904241913499e-01,0.000000000000000000e+00
7.225134408602153224e-02,0.000000000000000000e+00
1.895621716287216318e-01,0.000000000000000000e+00
1.185527359238699868e-01,0.000000000000000000e+00
1.416816934535474470e-01,0.000000000000000000e+00
1.366026038437692658e-01,0.000000000000000000e+00
1.988372093023255127e-01,0.000000000000000000e+00
1.230969965534219057e-01,0.000000000000000000e+00
1.694444444444444600e-02,0.000000000000000000e+00
3.419626168224298435e-01,0.000000000000000000e+00
1.867135761589402698e-01,0.000000000000000000e+00
1.045276292335116652e-01,0.000000000000000000e+00
8.080495356037152577e-02,0.000000000000000000e+00
1.999520958083832178e-01,0.000000000000000000e+00
1.203768947152804303e-01,0.000000000000000000e+00
1.049491525423728727e-01,0.000000000000000000e+00
2.492063492063492092e-01,0.000000000000000000e+00
6.202409638554215454e-02,0.000000000000000000e+00
2.132002801120446989e-01,0.000000000000000000e+00
1.399476047904190668e-01,0.000000000000000000e+00
2.550943396226414972e-01,0.000000000000000000e+00
2.296651346027581697e-01,0.000000000000000000e+00
1.160845383759732813e-01,0.000000000000000000e+00
1.215630035449563467e-01,0.000000000000000000e+00
2.565394028389622050e-01,0.000000000000000000e+00
1.292632581771991918e-01,0.000000000000000000e+00
1.902612244897959326e-01,0.000000000000000000e+00
1.507003891050583411e-01,0.000000000000000000e+00
7.190288713910758522e-02,0.000000000000000000e+00
1.277035830618893086e-01,0.000000000000000000e+00
9.683022571148190705e-02,0.000000000000000000e+00
1.535556374355194487e-01,0.000000000000000000e+00
1.215856777493605628e-01,0.000000000000000000e+00
4.150943396226415560e-02,1.000000000000000000e+00
1.094520547945206507e-01,2.000000000000000000e+00
9.483208955223874914e-02,3.000000000000000000e+00
1.826373626373626879e-01,3.000000000000000000e+00
2.120842572062084097e-01,3.000000000000000000e+00
1.839523809523809783e-01,3.000000000000000000e+00
1.065022421524663421e-01,3.000000000000000000e+00
1.513197969543146892e-01,4.000000000000000000e+00
2.294214876033057737e-01,4.000000000000000000e+00
1.490585241730280064e-01,5.000000000000000000e+00
9.400000000000001410e-02,5.000000000000000000e+00
1.035574229691877263e-01,5.000000000000000000e+00
3.312068965517240837e-01,5.000000000000000000e+00
1.119175027870679545e-01,5.000000000000000000e+00
1.221705426356589214e-01,5.000000000000000000e+00
1.090860215053763571e-01,5.000000000000000000e+00
