frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
928,0,18.540,0.93,1,0.00,0.00,1.32,0.00,0.00,0.00,0.12,0.36,0.00,0.04,0.00,0.97,0.02,0.00,0.00,0.97,0.12,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
929,0,18.560,0.93,1,0.00,0.00,1.22,0.00,0.00,0.00,0.14,0.31,0.00,0.00,0.00,0.90,0.02,0.00,0.05,0.83,0.01,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
930,0,18.580,0.93,1,0.00,0.00,1.17,0.00,0.00,0.00,0.16,0.44,0.00,0.00,0.00,0.96,0.02,0.00,0.17,0.94,0.01,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
931,0,18.600,0.93,1,0.00,0.00,1.16,0.00,0.00,0.00,0.22,0.39,0.00,0.00,0.00,0.91,0.00,0.00,0.33,1.02,0.01,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
932,0,18.620,0.93,1,0.00,0.00,1.08,0.00,0.00,0.00,0.15,0.41,0.00,0.00,0.00,0.86,0.00,0.00,0.41,1.06,0.06,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
933,0,18.640,0.93,1,0.00,0.00,1.03,0.00,0.00,0.00,0.08,0.36,0.00,0.00,0.00,0.79,0.00,0.00,0.39,0.93,0.11,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
934,0,18.660,0.93,1,0.02,0.00,0.92,0.00,0.00,0.00,0.04,0.41,0.00,0.14,0.00,0.67,0.00,0.00,0.41,0.86,0.11,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
935,0,18.680,0.93,1,0.02,0.00,0.96,0.00,0.00,0.00,0.04,0.32,0.03,0.24,0.00,0.66,0.00,0.00,0.52,0.86,0.05,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
936,0,18.700,0.93,1,0.25,0.00,1.02,0.00,0.00,0.00,0.06,0.33,0.03,0.56,0.00,0.42,0.00,0.00,0.41,0.81,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
937,0,18.720,0.93,1,0.40,0.00,1.16,0.00,0.00,0.00,0.02,0.23,0.04,0.71,0.00,0.27,0.00,0.00,0.30,0.76,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
938,0,18.740,0.93,1,0.59,0.00,1.22,0.00,0.00,0.00,0.02,0.28,0.02,0.98,0.00,0.10,0.00,0.00,0.06,0.53,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
939,0,18.760,0.93,1,0.50,0.00,1.22,0.00,0.00,0.00,0.00,0.22,0.02,1.01,0.00,0.08,0.00,0.00,0.06,0.49,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
940,0,18.780,0.93,1,0.43,0.00,1.14,0.00,0.00,0.00,0.00,0.36,0.01,1.18,0.00,0.06,0.00,0.00,0.00,0.26,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
941,0,18.800,0.93,1,0.30,0.00,1.09,0.00,0.00,0.00,0.04,0.48,0.00,1.16,0.00,0.00,0.00,0.00,0.00,0.28,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
942,0,18.820,0.93,1,0.31,0.00,1.10,0.00,0.00,0.00,0.08,0.63,0.00,1.14,0.01,0.00,0.00,0.00,0.01,0.25,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
943,0,18.840,0.93,1,0.38,0.00,1.10,0.00,0.00,0.00,0.15,0.64,0.00,1.07,0.01,0.00,0.00,0.00,0.01,0.26,0.01,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
944,0,18.860,0.93,1,0.50,0.00,1.17,0.00,0.00,0.00,0.17,0.65,0.00,1.08,0.01,0.00,0.00,0.00,0.01,0.18,0.01,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
945,0,18.880,0.98,1,0.51,0.00,1.20,0.00,0.00,0.00,0.18,0.53,0.00,1.01,0.00,0.00,0.00,0.00,0.03,0.12,0.01,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
946,0,18.900,0.93,1,0.48,0.00,1.19,0.00,0.00,0.00,0.18,0.49,0.00,0.97,0.00,0.00,0.00,0.00,0.08,0.28,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
947,0,18.920,0.93,1,0.38,0.00,1.18,0.00,0.00,0.00,0.22,0.45,0.00,0.83,0.00,0.00,0.00,0.00,0.09,0.58,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
948,0,18.940,0.93,1,0.31,0.16,1.20,0.00,0.00,0.00,0.24,0.67,0.01,0.78,0.00,0.05,0.00,0.00,0.06,0.94,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
949,0,18.960,0.93,1,0.26,0.36,1.26,0.00,0.00,0.00,0.25,0.74,0.01,0.68,0.00,0.05,0.00,0.00,0.01,1.22,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
950,0,18.980,0.93,1,0.23,0.45,1.22,0.00,0.00,0.00,0.21,0.93,0.01,0.71,0.00,0.15,0.00,0.00,0.00,1.42,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
951,0,19.000,0.98,1,0.14,0.31,1.15,0.00,0.00,0.00,0.20,0.90,0.00,0.65,0.00,0.15,0.00,0.00,0.00,1.39,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
952,0,19.020,0.93,1,0.05,0.10,1.13,0.00,0.00,0.00,0.12,0.88,0.00,0.60,0.00,0.19,0.00,0.00,0.06,1.40,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
953,0,19.040,0.93,1,0.03,0.11,1.19,0.00,0.00,0.00,0.05,0.69,0.02,0.66,0.00,0.09,0.00,0.00,0.22,1.43,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
954,0,19.060,0.98,1,0.13,0.20,1.22,0.00,0.00,0.00,0.00,0.54,0.02,0.91,0.00,0.04,0.00,0.00,0.37,1.47,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
955,0,19.080,0.93,1,0.19,0.28,1.18,0.00,0.00,0.00,0.00,0.44,0.05,1.03,0.00,0.00,0.00,0.00,0.46,1.42,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
956,0,19.100,0.98,1,0.22,0.32,1.14,0.02,0.00,0.00,0.00,0.37,0.04,1.07,0.00,0.00,0.00,0.00,0.40,1.37,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
957,0,19.120,0.98,1,0.21,0.24,1.05,0.02,0.00,0.00,0.00,0.38,0.03,1.02,0.00,0.00,0.00,0.00,0.39,1.31,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
958,0,19.140,0.93,1,0.23,0.31,1.18,0.02,0.00,0.00,0.00,0.38,0.00,1.03,0.00,0.05,0.00,0.00,0.36,1.27,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
959,0,19.160,0.93,1,0.22,0.39,1.28,0.02,0.00,0.00,0.02,0.54,0.00,0.84,0.00,0.09,0.00,0.00,0.44,1.25,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
960,0,19.180,0.93,1,0.30,0.50,1.40,0.05,0.00,0.00,0.02,0.86,0.04,0.75,0.00,0.22,0.00,0.00,0.59,1.19,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
961,0,19.200,0.93,1,0.33,0.39,1.38,0.05,0.00,0.00,0.02,1.21,0.06,0.67,0.00,0.25,0.00,0.00,0.70,1.17,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
962,0,19.220,0.93,1,0.31,0.19,1.35,0.04,0.00,0.00,0.00,1.38,0.06,0.71,0.00,0.36,0.00,0.00,0.87,1.12,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
963,0,19.240,0.93,1,0.18,0.05,1.29,0.01,0.00,0.00,0.00,1.35,0.02,0.59,0.00,0.39,0.00,0.00,0.94,1.14,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
964,0,19.260,0.93,1,0.07,0.01,1.22,0.01,0.00,0.00,0.00,1.31,0.00,0.47,0.00,0.45,0.00,0.00,1.05,1.14,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
965,0,19.280,0.93,1,0.04,0.11,1.06,0.02,0.00,0.00,0.00,1.32,0.00,0.41,0.01,0.43,0.00,0.00,1.13,1.10,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
966,0,19.300,0.93,1,0.00,0.11,1.02,0.02,0.00,0.00,0.00,1.26,0.00,0.54,0.01,0.40,0.06,0.00,1.15,1.05,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
967,0,19.320,0.93,1,0.00,0.18,1.00,0.07,0.00,0.00,0.00,1.14,0.00,0.66,0.01,0.39,0.13,0.00,1.13,0.92,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
968,0,19.340,0.93,1,0.02,0.13,1.01,0.20,0.00,0.00,0.00,1.04,0.00,0.83,0.00,0.32,0.31,0.00,1.04,0.74,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
969,0,19.360,0.93,1,0.08,0.31,0.98,0.33,0.00,0.00,0.00,1.00,0.00,0.80,0.00,0.28,0.45,0.00,0.92,0.62,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
970,0,19.380,0.93,1,0.14,0.25,0.98,0.37,0.00,0.00,0.00,0.98,0.00,0.74,0.00,0.24,0.48,0.00,0.77,0.68,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
971,0,19.400,0.93,1,0.22,0.19,1.04,0.26,0.00,0.00,0.00,0.99,0.00,0.67,0.00,0.29,0.51,0.00,0.72,0.75,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
972,0,19.420,0.93,1,0.18,0.01,1.10,0.15,0.00,0.00,0.00,1.00,0.03,0.75,0.00,0.36,0.31,0.01,0.55,0.72,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
973,0,19.440,0.93,1,0.19,0.00,1.14,0.07,0.00,0.00,0.00,1.13,0.03,0.80,0.05,0.46,0.21,0.01,0.49,0.65,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
974,0,19.460,0.93,1,0.11,0.00,1.13,0.03,0.00,0.00,0.00,1.17,0.03,0.90,0.17,0.58,0.00,0.01,0.24,0.56,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
975,0,19.480,0.88,1,0.08,0.00,1.04,0.00,0.00,0.00,0.00,1.16,0.01,0.74,0.27,0.61,0.13,0.00,0.27,0.58,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
976,0,19.500,0.93,1,0.02,0.00,0.88,0.00,0.00,0.00,0.00,1.04,0.00,0.65,0.33,0.63,0.25,0.00,0.25,0.53,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
977,0,19.520,0.93,1,0.02,0.00,0.83,0.10,0.00,0.00,0.00,0.98,0.00,0.61,0.22,0.58,0.28,0.00,0.34,0.38,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
978,0,19.540,0.88,1,0.09,0.00,0.90,0.25,0.00,0.00,0.00,0.87,0.00,0.79,0.25,0.61,0.15,0.00,0.39,0.26,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
979,0,19.560,0.88,1,0.18,0.00,1.01,0.38,0.00,0.00,0.00,0.75,0.00,0.93,0.21,0.54,0.04,0.00,0.38,0.36,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
980,0,19.580,0.93,1,0.27,0.00,0.95,0.28,0.00,0.00,0.00,0.57,0.00,0.87,0.21,0.38,0.01,0.00,0.30,0.60,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
981,0,19.600,0.93,1,0.26,0.00,0.87,0.13,0.00,0.00,0.00,0.58,0.00,0.75,0.08,0.16,0.00,0.00,0.18,0.79,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
982,0,19.620,0.93,1,0.21,0.00,0.85,0.18,0.00,0.00,0.00,0.57,0.00,0.79,0.09,0.03,0.00,0.00,0.30,0.85,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
983,0,19.640,0.93,1,0.10,0.00,0.89,0.32,0.00,0.00,0.00,0.72,0.05,0.76,0.08,0.00,0.00,0.00,0.47,1.03,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
984,0,19.660,0.93,1,0.17,0.00,1.22,0.35,0.00,0.00,0.00,0.94,0.14,0.56,0.08,0.16,0.00,0.00,0.45,1.31,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
985,0,19.680,0.93,1,0.22,0.00,1.48,0.18,0.00,0.00,0.00,1.15,0.20,0.31,0.00,0.26,0.00,0.00,0.27,1.60,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
986,0,19.700,0.98,1,0.32,0.00,1.79,0.08,0.00,0.00,0.00,1.27,0.23,0.19,0.00,0.42,0.00,0.00,0.14,1.74,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
987,0,19.720,0.98,1,0.29,0.00,1.75,0.05,0.00,0.00,0.00,1.27,0.24,0.25,0.00,0.43,0.00,0.00,0.16,1.80,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
988,0,19.740,0.98,1,0.36,0.00,1.72,0.03,0.00,0.00,0.00,1.32,0.29,0.25,0.00,0.47,0.00,0.00,0.19,1.82,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
989,0,19.760,0.98,1,0.42,0.00,1.69,0.05,0.00,0.00,0.00,1.33,0.28,0.30,0.00,0.38,0.00,0.00,0.18,1.82,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
990,0,19.780,0.98,1,0.49,0.00,1.71,0.09,0.00,0.00,0.00,1.32,0.26,0.30,0.00,0.30,0.00,0.00,0.19,1.81,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
991,0,19.800,0.98,1,0.45,0.00,1.71,0.09,0.00,0.00,0.00,1.25,0.24,0.33,0.00,0.29,0.00,0.00,0.20,1.76,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
992,0,19.820,0.98,1,0.45,0.00,1.66,0.04,0.00,0.00,0.00,1.13,0.24,0.49,0.00,0.22,0.00,0.00,0.25,1.67,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
993,0,19.840,0.98,1,0.44,0.00,1.60,0.01,0.00,0.00,0.00,1.03,0.22,0.67,0.00,0.13,0.07,0.00,0.33,1.62,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
994,0,19.860,0.98,1,0.44,0.00,1.56,0.00,0.00,0.00,0.00,0.94,0.18,0.79,0.00,0.05,0.10,0.00,0.42,1.60,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
995,0,19.880,0.93,1,0.43,0.00,1.57,0.00,0.00,0.00,0.04,0.99,0.15,0.66,0.00,0.09,0.10,0.00,0.52,1.60,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
996,0,19.900,0.93,1,0.38,0.00,1.40,0.00,0.00,0.00,0.04,1.02,0.12,0.51,0.00,0.10,0.03,0.00,0.63,1.27,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
997,0,19.920,0.98,1,0.37,0.02,1.26,0.00,0.00,0.00,0.04,1.03,0.09,0.36,0.00,0.08,0.00,0.00,0.72,1.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
998,0,19.940,0.98,1,0.34,0.02,1.11,0.00,0.00,0.00,0.00,1.02,0.07,0.28,0.00,0.04,0.00,0.00,0.72,0.79,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
999,0,19.960,0.98,1,0.33,0.02,1.05,0.00,0.00,0.00,0.00,0.91,0.08,0.33,0.00,0.03,0.00,0.00,0.73,0.92,0.04,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1000,0,19.980,0.93,1,0.28,0.00,0.99,0.00,0.00,0.00,0.00,0.82,0.11,0.42,0.00,0.02,0.00,0.00,0.74,1.02,0.05,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1001,0,20.000,0.93,1,0.27,0.06,0.91,0.00,0.00,0.00,0.00,0.75,0.13,0.47,0.00,0.00,0.00,0.00,0.80,1.19,0.05,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1002,0,20.020,0.93,1,0.29,0.06,0.91,0.00,0.00,0.00,0.00,0.68,0.13,0.47,0.00,0.00,0.00,0.00,0.77,1.24,0.01,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1003,0,20.040,0.93,1,0.32,0.06,0.91,0.00,0.00,0.00,0.00,0.66,0.12,0.53,0.00,0.00,0.00,0.00,0.72,1.14,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1004,0,20.060,0.93,1,0.35,0.00,0.94,0.09,0.00,0.00,0.00,0.52,0.13,0.73,0.00,0.00,0.08,0.00,0.79,0.79,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1005,0,20.080,0.93,1,0.37,0.00,0.92,0.17,0.00,0.00,0.00,0.53,0.13,0.93,0.00,0.00,0.11,0.00,0.88,0.53,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1006,0,20.100,0.93,1,0.40,0.08,0.95,0.27,0.00,0.00,0.00,0.41,0.10,1.06,0.00,0.00,0.15,0.00,1.01,0.41,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1007,0,20.120,0.93,1,0.40,0.08,0.98,0.18,0.00,0.00,0.00,0.34,0.07,0.99,0.00,0.00,0.07,0.00,0.94,0.39,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1008,0,20.140,0.93,1,0.27,0.15,0.94,0.10,0.00,0.00,0.00,0.49,0.16,0.60,0.00,0.02,0.04,0.00,0.74,0.52,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1009,0,20.160,0.93,1,0.13,0.08,0.89,0.00,0.00,0.00,0.04,0.70,0.25,0.32,0.00,0.09,0.00,0.00,0.44,0.75,0.02,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1010,0,20.180,0.93,1,0.00,0.08,0.84,0.00,0.00,0.00,0.04,1.00,0.33,0.16,0.00,0.10,0.00,0.00,0.23,1.10,0.02,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1011,0,20.200,0.93,1,0.00,0.00,0.90,0.00,0.00,0.00,0.09,0.97,0.30,0.28,0.00,0.12,0.00,0.00,0.20,1.33,0.02,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1012,0,20.220,0.93,1,0.00,0.00,0.90,0.00,0.00,0.00,0.07,0.95,0.30,0.33,0.00,0.09,0.00,0.00,0.17,1.42,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1013,0,20.240,0.93,1,0.02,0.00,0.90,0.00,0.00,0.00,0.08,0.94,0.30,0.34,0.00,0.09,0.00,0.00,0.11,1.48,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1014,0,20.260,0.93,1,0.02,0.00,0.85,0.00,0.00,0.00,0.08,0.95,0.31,0.35,0.00,0.08,0.00,0.00,0.06,1.50,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1015,0,20.280,0.93,1,0.02,0.00,0.80,0.00,0.00,0.00,0.05,1.01,0.34,0.36,0.00,0.15,0.00,0.00,0.03,1.50,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1016,0,20.300,0.93,1,0.00,0.00,0.76,0.00,0.00,0.00,0.04,1.05,0.35,0.38,0.00,0.24,0.00,0.00,0.06,1.37,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
