AU,ex
2.403484602917334845e-01,0.000000000000000000e+00
3.276060478790417396e-01,0.000000000000000000e+00
5.804894327030021284e-01,0.000000000000000000e+00
2.502844214608920814e-01,0.000000000000000000e+00
4.808718548858973429e-01,0.000000000000000000e+00
2.093385214007782158e-01,0.000000000000000000e+00
5.593428394296339201e-01,0.000000000000000000e+00
1.993396226415094785e-01,0.000000000000000000e+00
4.180105055810897086e-01,0.000000000000000000e+00
4.806595657517399589e-01,0.000000000000000000e+00
1.928409090909090906e-01,0.000000000000000000e+00
1.919970631424372520e-01,0.000000000000000000e+00
3.055428571428566720e-01,0.000000000000000000e+00
2.242215568862273023e-01,0.000000000000000000e+00
6.792099999999996474e-01,0.000000000000000000e+00
3.090346141632257515e-01,0.000000000000000000e+00
6.813165266106437912e-01,0.000000000000000000e+00
1.699482352941168450e-01,0.000000000000000000e+00
4.098983050847456733e-01,0.000000000000000000e+00
1.240663788451156213e-01,0.000000000000000000e+00
7.960215053763425308e-01,0.000000000000000000e+00
1.314502994011976567e+00,0.000000000000000000e+00
2.173510585918262961e-01,0.000000000000000000e+00
3.215138282387194901e-01,0.000000000000000000e+00
3.690654205607482585e-01,0.000000000000000000e+00
5.062615587846762688e-01,0.000000000000000000e+00
1.576785714285716122e-01,0.000000000000000000e+00
6.439762611275964277e-01,0.000000000000000000e+00
2.441360691144708051e-01,0.000000000000000000e+00
3.835989492119090127e-01,0.000000000000000000e+00
2.313953488372093303e-01,0.000000000000000000e+00
4.496628773030176829e-01,0.000000000000000000e+00
2.216666666666666508e-01,0.000000000000000000e+00
3.418403908794783175e-01,0.000000000000000000e+00
2.453831982313927351e-01,0.000000000000000000e+00
4.011627906976747981e-01,0.000000000000000000e+00
3.104925602873259693e-01,0.000000000000000000e+00
2.131055900621115495e-01,0.000000000000000000e+00
2.001754385964912841e-01,0.000000000000000000e+00
3.372801182557280120e-01,0.000000000000000000e+00
3.710526315789472451e-01,0.000000000000000000e+00
1.299518072289157500e-01,0.000000000000000000e+00
3.865384615384610534e-01,0.000000000000000000e+00
8.852777777777777191e-01,0.000000000000000000e+00
4.662086513994905812e-01,0.000000000000000000e+00
3.112554872695343366e-01,0.000000000000000000e+00
2.766703724291275091e-01,0.000000000000000000e+00
1.234776902887138594e-01,0.000000000000000000e+00
5.268772155978063143e-01,0.000000000000000000e+00
1.027227722772277169e-01,0.000000000000000000e+00
2.921852468108700474e-01,0.000000000000000000e+00
1.396270853778213139e-01,0.000000000000000000e+00
1.453820224719100107e-01,0.000000000000000000e+00
1.311996779388082235e+00,0.000000000000000000e+00
5.082864450127876355e-01,0.000000000000000000e+00
5.622185430463576550e-01,0.000000000000000000e+00
5.536428571428564371e-01,0.000000000000000000e+00
5.477391562685663962e-01,0.000000000000000000e+00
2.599634146341462948e-01,1.000000000000000000e+00
6.094339622641508497e-02,1.000000000000000000e+00
3.710221285563748972e-01,2.000000000000000000e+00
3.806867671691792632e-01,2.000000000000000000e+00
2.368421052631578816e-01,2.000000000000000000e+00
2.492289988492518704e-01,2.000000000000000000e+00
1.332511210762332032e+00,3.000000000000000000e+00
4.070953436807098202e-01,3.000000000000000000e+00
2.847737556561085182e-01,3.000000000000000000e+00
2.632857142857142341e-01,3.000000000000000000e+00
2.209931972789114241e-01,3.000000000000000000e+00
3.904079497907949614e-01,3.000000000000000000e+00
6.054704412989168061e-01,3.000000000000000000e+00
1.946886446886447464e-01,3.000000000000000000e+00
4.786570743405275663e-01,3.000000000000000000e+00
3.865485074626870965e-01,3.000000000000000000e+00
8.448051948051943372e-01,3.000000000000000000e+00
2.038663967611335226e-01,3.000000000000000000e+00
2.578873239436618725e-01,3.000000000000000000e+00
1.118355263157894353e+00,3.000000000000000000e+00
9.591695501730107543e-01,4.000000000000000000e+00
6.214597815292949301e-01,4.000000000000000000e+00
3.095679999999998433e-01,4.000000000000000000e+00
1.693518518518518090e-01,4.000000000000000000e+00
4.902857142857143802e-01,4.000000000000000000e+00
4.458853288364243439e-01,4.000000000000000000e+00
4.932741116751269694e-01,4.000000000000000000e+00
5.754545454545454408e-01,4.000000000000000000e+00
7.814910025706933716e-01,4.000000000000000000e+00
1.233963963963963462e+00,4.000000000000000000e+00
2.001724137931034375e-01,5.000000000000000000e+00
3.630369127516779315e-01,5.000000000000000000e+00
6.429957805907177137e-01,5.000000000000000000e+00
1.969455128205128691e+00,5.000000000000000000e+00
1.668347338935575741e-01,5.000000000000000000e+00
6.806020066889636455e-01,5.000000000000000000e+00
4.495419847328240848e-01,5.000000000000000000e+00
5.503875968992246737e-01,5.000000000000000000e+00
6.503225806451613522e-01,5.000000000000000000e+00
3.460000000000000298e-01,5.000000000000000000e+00
